Date,Wrestlers,Card,Type of Match,Title Change,Promotion,Title,City,State,Country,Location,Latitude,Longitude
11/6/00,"Jeff Jarrett, Scott Steiner, Buff Bagwell, Sting",Jeff Jarrett & Scott Steiner defeat Buff Bagwell & Sting (6:12),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #268,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
11/6/00,"Lance Storm, Kwee Wee",Lance Storm defeats Kwee Wee (2:18),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #268,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
11/6/00,"General Rection, Alex Wright",General Rection (c) defeats Alex Wright (4:53),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #268,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
11/6/00,"Booker T, Kevin Nash",Booker T (c) defeats Kevin Nash (5:01),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #268,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
11/6/00,"Mark Jindrak, 3-Count, Shane Helms, Shannon Moore, The Jung Dragons, Kaz Hayashi, Yang",Mark Jindrak & Sean O'Haire (c) defeat 3-Count (Shane Helms & Shannon Moore) and The Jung Dragons (Kaz Hayashi & Yang) (4:01),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #268,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
10/30/00,"KroniK, Brian Adams, Bryan Clarke, The Perfect Event, Chuck Palumbo, Shawn Stasiak",KroniK (Brian Adams & Bryan Clarke) defeat The Perfect Event (Chuck Palumbo & Shawn Stasiak) (4:16),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #267,Irvine,California,USA,"Irvine,California,USA",33.683947,-117.794694
10/30/00,"Lex Luger, Buff Bagwell",Lex Luger defeats Buff Bagwell (1:43),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #267,Irvine,California,USA,"Irvine,California,USA",33.683947,-117.794694
10/30/00,"MI Smooth, David Flair",MI Smooth defeats David Flair (1:45),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #267,Irvine,California,USA,"Irvine,California,USA",33.683947,-117.794694
10/30/00,"The Cat, Mike Sanders",The Cat defeats Mike Sanders (2:57),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #267,Irvine,California,USA,"Irvine,California,USA",33.683947,-117.794694
10/30/00,"Reno, Kwee Wee",Reno (c) defeats Kwee Wee (5:18),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #267,Irvine,California,USA,"Irvine,California,USA",33.683947,-117.794694
10/30/00,"Booker T, Mike Awesome, Scott Steiner",Booker T (c) defeats Mike Awesome and Scott Steiner (8:09),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #267,Irvine,California,USA,"Irvine,California,USA",33.683947,-117.794694
10/30/00,"Mark Jindrak, Billy Kidman, Rey Mysterio Jr.",Mark Jindrak & Sean O'Haire (c) defeat Billy Kidman & Rey Mysterio Jr. (5:59),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #267,Irvine,California,USA,"Irvine,California,USA",33.683947,-117.794694
10/23/00,"Goldberg, Shawn Stasiak",Goldberg defeats Shawn Stasiak (0:41),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #266,Little Rock,Arkansas,USA,"Little Rock,Arkansas,USA",34.746481,-92.289595
10/23/00,"KroniK, Brian Adams, Bryan Clarke, 3-Count, Shane Helms, Shannon Moore",KroniK (Brian Adams & Bryan Clarke) defeat 3-Count (Shane Helms & Shannon Moore) (0:59),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #266,Little Rock,Arkansas,USA,"Little Rock,Arkansas,USA",34.746481,-92.289595
10/23/00,"Scott Steiner, Mike Awesome",Scott Steiner defeats Mike Awesome (5:40),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #266,Little Rock,Arkansas,USA,"Little Rock,Arkansas,USA",34.746481,-92.289595
10/23/00,"The Franchise, Konnan",The Franchise defeats Konnan (2:10),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #266,Little Rock,Arkansas,USA,"Little Rock,Arkansas,USA",34.746481,-92.289595
10/23/00,"The Harris Brothers, Big Ron, Heavy D, The Perfect Event, Chuck Palumbo, Shawn Stasiak",The Harris Brothers (Big Ron & Heavy D) defeat The Perfect Event (Chuck Palumbo & Shawn Stasiak) (2:49),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #266,Little Rock,Arkansas,USA,"Little Rock,Arkansas,USA",34.746481,-92.289595
10/23/00,"Vampiro, Crowbar",Vampiro defeats Crowbar (9:50),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #266,Little Rock,Arkansas,USA,"Little Rock,Arkansas,USA",34.746481,-92.289595
10/23/00,"Billy Kidman, Alex Wright, Mark Jindrak",Billy Kidman defeats Alex Wright and Mark Jindrak (2:26),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #266,Little Rock,Arkansas,USA,"Little Rock,Arkansas,USA",34.746481,-92.289595
10/2/00,"Goldberg, Meng",Goldberg defeats Meng (0:42),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #263,San Francisco,California,USA,"San Francisco,California,USA",37.77493,-122.419416
10/2/00,"The Franchise, Mike Awesome",The Franchise defeats Mike Awesome (1:36),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #263,San Francisco,California,USA,"San Francisco,California,USA",37.77493,-122.419416
10/2/00,"Konnan, Rey Mysterio Jr., The Boogie Knights, Alex Wright, Disqo",Konnan & Rey Mysterio Jr. defeat The Boogie Knights (Alex Wright & Disqo) (4:30),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #263,San Francisco,California,USA,"San Francisco,California,USA",37.77493,-122.419416
10/2/00,"Goldberg, The Harris Brothers, Big Ron, Heavy D",Goldberg defeats The Harris Brothers (Big Ron & Heavy D) (0:37),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #263,San Francisco,California,USA,"San Francisco,California,USA",37.77493,-122.419416
10/2/00,"Sgt. A-WOL, Reno",Sgt. A-WOL defeats Reno (2:30),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #263,San Francisco,California,USA,"San Francisco,California,USA",37.77493,-122.419416
10/2/00,"Kevin Nash, Mike Sanders, Elix Skipper",Kevin Nash & Mike Sanders defeat Elix Skipper (c) (3:10) - TITLE CHANGE !!!,Champion In Match,Title Change,World Championship Wrestling,WCW Monday NITRO #263,San Francisco,California,USA,"San Francisco,California,USA",37.77493,-122.419416
10/2/00,"Booker T, Jeff Jarrett",Booker T defeats Jeff Jarrett (13:01) - TITLE CHANGE !!!,Regular Match,Title Change,World Championship Wrestling,WCW Monday NITRO #263,San Francisco,California,USA,"San Francisco,California,USA",37.77493,-122.419416
10/2/00,"Booker T, Jeff Jarrett, Scott Steiner, Sting",Booker T & Jeff Jarrett defeat Scott Steiner & Sting (10:43),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #263,San Francisco,California,USA,"San Francisco,California,USA",37.77493,-122.419416
9/25/00,"Jeff Jarrett, General Rection",Jeff Jarrett defeats General Rection (2:20),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #262,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
9/25/00,"Sting, Lance Storm",Sting defeats Lance Storm (4:19),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #262,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
9/25/00,"Goldberg, Scott Steiner",Goldberg defeats Scott Steiner (4:46),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #262,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
9/25/00,"Johnny The Bull, Big Vito",Johnny The Bull defeats Big Vito (5:03),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #262,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
9/25/00,"Mike Awesome, The Insane Clown Posse, Shaggy 2 Dope, Violent J",Mike Awesome defeats The Insane Clown Posse (Shaggy 2 Dope & Violent J) (2:09),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #262,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
9/25/00,"Vince Russo, Booker T",Vince Russo defeats Booker T (c) (8:33) - TITLE CHANGE !!!,Champion In Match,Title Change,World Championship Wrestling,WCW Monday NITRO #262,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
9/25/00,"Mark Jindrak, 3-Count, Evan Karagias, Shane Helms, Shannon Moore, Juventud Guerrera, Rey Mysterio Jr., The Harris Brothers, Big Ron, Heavy D, The Misfits In Action, Corporal Cajun, Lt. Loco, Sgt. A-WOL, The Jung Dragons, Jamie-San, Kaz Hayashi","Mark Jindrak & Sean O'Haire defeat 3-Count (Evan Karagias, Shane Helms & Shannon Moore) and Juventud Guerrera & Rey Mysterio Jr. and The Harris Brothers (Big Ron & Heavy D) and The Misfits In Action (Corporal Cajun, Lt. Loco & Sgt. A-WOL) and The Jung Dragons (Jamie-San & Kaz Hayashi) (6:23) - TITLE CHANGE !!!",Champion In Match,Title Change,World Championship Wrestling,WCW Monday NITRO #262,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
9/18/00,"Jeff Jarrett, Scott Steiner, KroniK, Brian Adams, Bryan Clarke",Jeff Jarrett & Scott Steiner defeat KroniK (Brian Adams & Bryan Clarke) (1:58),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #261,Kitchener,Ontario,Canada,"Kitchener,Ontario,Canada",43.450301,-80.483192
9/18/00,"Team Canada, Elix Skipper, Jim Duggan, Lance Storm, The Misfits In Action, Corporal Cajun, General Rection, Lt. Loco","Team Canada (Elix Skipper, Jim Duggan & Lance Storm) defeat The Misfits In Action (Corporal Cajun, General Rection & Lt. Loco)",Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #261,Kitchener,Ontario,Canada,"Kitchener,Ontario,Canada",43.450301,-80.483192
9/18/00,"The Cat, Disqo",The Cat defeats Disqo (0:14),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #261,Kitchener,Ontario,Canada,"Kitchener,Ontario,Canada",43.450301,-80.483192
9/18/00,"Rey Mysterio Jr., Tygress, The Natural Born Thrillers, Chuck Palumbo, Mark Jindrak, Mike Sanders, Shawn Stasiak","Rey Mysterio Jr. & Tygress defeat The Natural Born Thrillers (Chuck Palumbo, Mark Jindrak, Mike Sanders, Sean O'Haire & Shawn Stasiak) (5:09)",Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #261,Kitchener,Ontario,Canada,"Kitchener,Ontario,Canada",43.450301,-80.483192
9/18/00,"Mike Awesome, Vampiro",Mike Awesome defeats Vampiro (5:21),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #261,Kitchener,Ontario,Canada,"Kitchener,Ontario,Canada",43.450301,-80.483192
9/18/00,"The Franchise, Torrie Wilson, Kwee Wee, Paisley",The Franchise & Torrie Wilson defeat Kwee Wee & Paisley (2:06),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #261,Kitchener,Ontario,Canada,"Kitchener,Ontario,Canada",43.450301,-80.483192
9/18/00,"Sting, Booker T",Sting defeats Booker T (c) by DQ (2:38),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #261,Kitchener,Ontario,Canada,"Kitchener,Ontario,Canada",43.450301,-80.483192
9/18/00,"Sting, Vince Russo, Jeff Jarrett, Scott Steiner",Sting & Vince Russo defeat Jeff Jarrett & Scott Steiner (8:00),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #261,Kitchener,Ontario,Canada,"Kitchener,Ontario,Canada",43.450301,-80.483192
9/11/00,"General Rection, Lance Storm",General Rection defeats Lance Storm (2:43),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #260,Charlotte,North Carolina,USA,"Charlotte,North Carolina,USA",35.227087,-80.843127
9/11/00,"Jeff Jarrett, Ms. Jones",Jeff Jarrett defeats Ms. Jones (1:14),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #260,Charlotte,North Carolina,USA,"Charlotte,North Carolina,USA",35.227087,-80.843127
9/11/00,"Madusa, Torrie Wilson",Madusa defeats Torrie Wilson by DQ (0:35),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #260,Charlotte,North Carolina,USA,"Charlotte,North Carolina,USA",35.227087,-80.843127
9/11/00,"Sting, The Harris Brothers, Big Ron, Heavy D",Sting defeats The Harris Brothers (Big Ron & Heavy D) (2:40),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #260,Charlotte,North Carolina,USA,"Charlotte,North Carolina,USA",35.227087,-80.843127
9/11/00,"Reno, Big Vito",Reno defeats Big Vito (2:12),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #260,Charlotte,North Carolina,USA,"Charlotte,North Carolina,USA",35.227087,-80.843127
9/11/00,"Kevin Nash, Scott Steiner",Kevin Nash (c) vs. Scott Steiner - No Contest,Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #260,Charlotte,North Carolina,USA,"Charlotte,North Carolina,USA",35.227087,-80.843127
9/11/00,"Juventud Guerrera, Rey Mysterio Jr., KroniK, Brian Adams, Bryan Clarke",Juventud Guerrera & Rey Mysterio Jr. (c) defeat KroniK (Brian Adams & Bryan Clarke) (4:14),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #260,Charlotte,North Carolina,USA,"Charlotte,North Carolina,USA",35.227087,-80.843127
9/4/00,"The Natural Born Thrillers, Chuck Palumbo, Mark Jindrak, Mike Sanders, Reno, Shawn Stasiak, Big Vito","The Natural Born Thrillers (Chuck Palumbo, Mark Jindrak, Mike Sanders, Reno, Sean O'Haire & Shawn Stasiak) defeat Big Vito (2:16)",Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #259,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
9/4/00,"Kevin Nash, Jeff Jarrett, Scott Steiner, Vince Russo, Booker T, Goldberg, KroniK, Brian Adams, Bryan Clarke, Sting","Kevin Nash (c), Jeff Jarrett, Scott Steiner & Vince Russo defeat Booker T, Goldberg, KroniK (Brian Adams & Bryan Clarke) & Sting (18:56)",Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #259,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
9/4/00,"Juventud Guerrera, Rey Mysterio Jr., The Insane Clown Posse, Shaggy 2 Dope, Violent J",Juventud Guerrera & Rey Mysterio Jr. (c) defeat The Insane Clown Posse (Shaggy 2 Dope & Violent J) (3:46),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #259,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
9/4/00,"Booker T, Stevie Ray",Booker T defeats Stevie Ray (2:02),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #259,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
9/4/00,"Goldberg, The Franchise",Goldberg defeats The Franchise (4:21),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #259,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
9/4/00,"KroniK, Brian Adams, Bryan Clarke, The Cat",KroniK (Brian Adams & Bryan Clarke) defeat The Cat (1:21),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #259,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
9/4/00,"Sting, The Great Muta, Vampiro",Sting defeats The Great Muta & Vampiro (1:11),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #259,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
8/28/00,"Dark Carnival, Shaggy 2 Dope, Vampiro, Violent J, 3-Count, Evan Karagias, Shane Helms, Shannon Moore","Dark Carnival (Shaggy 2 Dope, Vampiro & Violent J) defeat 3-Count (Evan Karagias, Shane Helms & Shannon Moore) (2:40)",Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #258,Las Cruces,New Mexico,USA,"Las Cruces,New Mexico,USA",32.31994,-106.763654
8/28/00,"Jeff Jarrett, Big Vito",Jeff Jarrett defeats Big Vito (3:57),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #258,Las Cruces,New Mexico,USA,"Las Cruces,New Mexico,USA",32.31994,-106.763654
8/28/00,"Sting, The Great Muta",Sting vs. The Great Muta - No Contest,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #258,Las Cruces,New Mexico,USA,"Las Cruces,New Mexico,USA",32.31994,-106.763654
8/28/00,"Rick Steiner, Mike Awesome",Rick Steiner defeats Mike Awesome (1:52),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #258,Las Cruces,New Mexico,USA,"Las Cruces,New Mexico,USA",32.31994,-106.763654
8/28/00,"KroniK, Brian Adams, Bryan Clarke, The Harris Brothers, Big Ron, Heavy D",KroniK (Brian Adams & Bryan Clarke) vs. The Harris Brothers (Big Ron & Heavy D) - No Contest (2:23),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #258,Las Cruces,New Mexico,USA,"Las Cruces,New Mexico,USA",32.31994,-106.763654
8/28/00,"Lance Storm, Sgt. A-WOL",Lance Storm defeats Sgt. A-WOL (1:08),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #258,Las Cruces,New Mexico,USA,"Las Cruces,New Mexico,USA",32.31994,-106.763654
8/28/00,"The Natural Born Thrillers, Chuck Palumbo, Mark Jindrak, Mike Sanders, Reno, The Filthy Animals, Disco Inferno, Juventud Guerrera, Konnan, Rey Mysterio Jr., Tygress","The Natural Born Thrillers (Chuck Palumbo, Mark Jindrak, Mike Sanders, Reno & Sean O'Haire) defeat The Filthy Animals (Disco Inferno, Juventud Guerrera, Konnan, Rey Mysterio Jr. & Tygress) (5:25)",Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #258,Las Cruces,New Mexico,USA,"Las Cruces,New Mexico,USA",32.31994,-106.763654
8/28/00,"Tygress, Major Gunns, Paisley",Tygress defeats Major Gunns and Paisley (0:20),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #258,Las Cruces,New Mexico,USA,"Las Cruces,New Mexico,USA",32.31994,-106.763654
8/28/00,"Kevin Nash, Booker T",Kevin Nash defeats Booker T (c) (7:32) - TITLE CHANGE !!!,Champion In Match,Title Change,World Championship Wrestling,WCW Monday NITRO #258,Las Cruces,New Mexico,USA,"Las Cruces,New Mexico,USA",32.31994,-106.763654
8/21/00,"Corporal Cajun, Major Gunns, Kwee Wee, Paisley",Corporal Cajun & Major Gunns defeat Kwee Wee & Paisley (2:57),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #257,Wichita,Kansas,USA,"Wichita,Kansas,USA",37.687176,-97.330053
8/21/00,"Kevin Nash, Big Vito",Kevin Nash defeats Big Vito by DQ (4:02),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #257,Wichita,Kansas,USA,"Wichita,Kansas,USA",37.687176,-97.330053
8/21/00,"Tank Abbott, Vampiro",Tank Abbott vs. Vampiro - No Contest (2:10),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #257,Wichita,Kansas,USA,"Wichita,Kansas,USA",37.687176,-97.330053
8/21/00,"The Natural Born Thrillers, Mark Jindrak, Mike Sanders, The Filthy Animals, Disco Inferno, Juventud Guerrera, Rey Mysterio Jr.","The Natural Born Thrillers (Mark Jindrak, Mike Sanders & Sean O'Haire) defeat The Filthy Animals (Disco Inferno, Juventud Guerrera & Rey Mysterio Jr.) (8:21)",Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #257,Wichita,Kansas,USA,"Wichita,Kansas,USA",37.687176,-97.330053
